date,sku,name,category,units_sold,unit_price,revenue,phase
2024-02-15,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-15,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_1
2024-02-15,CHP-DRT,Doritos Nacho,Chips,2,1.5,3.0,post_strategy_1
2024-02-15,CHP-TAK,Takis Fuego,Chips,3,1.75,5.25,post_strategy_1
2024-02-15,CHP-PRT,Pretzels,Chips,1,1.25,1.25,post_strategy_1
2024-02-16,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_1
2024-02-16,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,9,3.5,31.5,post_strategy_1
2024-02-16,ITS-PEA,Peach Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_1
2024-02-16,ITS-COC,Coconut Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_1
2024-02-16,DRK-MAT,Matcha Lemonade,Custom Drink,7,4.25,29.75,post_strategy_1
2024-02-16,DRK-STR,Strawberry Milk,Custom Drink,5,3.75,18.75,post_strategy_1
2024-02-16,DRK-HOR,Horchata Cold Brew,Custom Drink,6,4.5,27.0,post_strategy_1
2024-02-16,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,post_strategy_1
2024-02-16,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,post_strategy_1
2024-02-16,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,post_strategy_1
2024-02-16,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,post_strategy_1
2024-02-16,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,post_strategy_1
2024-02-16,SFT-WAT,Water Bottle,Soft Drink,2,1.25,2.5,post_strategy_1
2024-02-16,SFT-COK,Coca-Cola,Soft Drink,7,1.75,12.25,post_strategy_1
2024-02-16,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,post_strategy_1
2024-02-16,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_1
2024-02-16,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,post_strategy_1
2024-02-16,SNK-CHC,Chocolate Chip Cookie,Baked Good,11,2.0,22.0,post_strategy_1
2024-02-16,SNK-BRW,Brownie,Baked Good,1,2.5,2.5,post_strategy_1
2024-02-16,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,post_strategy_1
2024-02-16,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,post_strategy_1
2024-02-16,CND-RBB,Sour Patch Kids,Candy & Gum,6,2.0,12.0,post_strategy_1
2024-02-16,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,post_strategy_1
2024-02-16,CND-STB,Starburst,Candy & Gum,4,1.75,7.0,post_strategy_1
2024-02-16,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,post_strategy_1
2024-02-16,CHP-DRT,Doritos Nacho,Chips,6,1.5,9.0,post_strategy_1
2024-02-16,CHP-TAK,Takis Fuego,Chips,3,1.75,5.25,post_strategy_1
2024-02-16,CHP-PRT,Pretzels,Chips,1,1.25,1.25,post_strategy_1
2024-02-16,CHP-POP,Popcorn,Chips,3,1.25,3.75,post_strategy_1
2024-02-20,ITS-STR,Strawberry Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_1
2024-02-20,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_1
2024-02-20,ITS-BLU,Blueberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_1
2024-02-20,ITS-PEA,Peach Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_1
2024-02-20,DRK-MAT,Matcha Lemonade,Custom Drink,10,4.25,42.5,post_strategy_1
2024-02-20,DRK-STR,Strawberry Milk,Custom Drink,4,3.75,15.0,post_strategy_1
2024-02-20,DRK-HOR,Horchata Cold Brew,Custom Drink,5,4.5,22.5,post_strategy_1
2024-02-20,DRK-CHI,Chia Lemonade,Custom Drink,3,3.75,11.25,post_strategy_1
2024-02-20,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,post_strategy_1
2024-02-20,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,post_strategy_1
2024-02-20,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,post_strategy_1
2024-02-20,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,post_strategy_1
2024-02-20,SFT-WAT,Water Bottle,Soft Drink,7,1.25,8.75,post_strategy_1
2024-02-20,SFT-COK,Coca-Cola,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-20,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-20,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-20,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,post_strategy_1
2024-02-20,SNK-BRW,Brownie,Baked Good,4,2.5,10.0,post_strategy_1
2024-02-20,SNK-SUG,Sugar Cookie,Baked Good,4,2.0,8.0,post_strategy_1
2024-02-20,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,post_strategy_1
2024-02-20,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,post_strategy_1
2024-02-20,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,post_strategy_1
2024-02-20,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-20,CND-STB,Starburst,Candy & Gum,5,1.75,8.75,post_strategy_1
2024-02-20,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,post_strategy_1
2024-02-20,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,post_strategy_1
2024-02-20,CHP-DRT,Doritos Nacho,Chips,6,1.5,9.0,post_strategy_1
2024-02-20,CHP-TAK,Takis Fuego,Chips,6,1.75,10.5,post_strategy_1
2024-02-20,CHP-PRT,Pretzels,Chips,3,1.25,3.75,post_strategy_1
2024-02-20,CHP-POP,Popcorn,Chips,2,1.25,2.5,post_strategy_1
2024-02-21,ITS-STR,Strawberry Italian Soda,Italian Soda,6,3.5,21.0,post_strategy_1
2024-02-21,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_1
2024-02-21,ITS-BLU,Blueberry Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_1
2024-02-21,ITS-PEA,Peach Italian Soda,Italian Soda,6,3.5,21.0,post_strategy_1
2024-02-21,DRK-MAT,Matcha Lemonade,Custom Drink,5,4.25,21.25,post_strategy_1
2024-02-21,DRK-STR,Strawberry Milk,Custom Drink,6,3.75,22.5,post_strategy_1
2024-02-21,DRK-HOR,Horchata Cold Brew,Custom Drink,6,4.5,27.0,post_strategy_1
2024-02-21,DRK-CHI,Chia Lemonade,Custom Drink,4,3.75,15.0,post_strategy_1
2024-02-21,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,post_strategy_1
2024-02-21,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,post_strategy_1
2024-02-21,ENR-MTN,Monster Energy,Energy Drink,5,3.5,17.5,post_strategy_1
2024-02-21,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,post_strategy_1
2024-02-21,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,post_strategy_1
2024-02-21,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,post_strategy_1
2024-02-21,SFT-SPR,Sprite,Soft Drink,5,1.75,8.75,post_strategy_1
2024-02-21,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_1
2024-02-21,SFT-LEM,Lemonade,Soft Drink,6,1.75,10.5,post_strategy_1
2024-02-21,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,post_strategy_1
2024-02-21,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,post_strategy_1
2024-02-21,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,post_strategy_1
2024-02-21,SNK-RCK,Rice Krispie Treat,Baked Good,3,1.5,4.5,post_strategy_1
2024-02-21,CND-GUM,Orbit Gum,Candy & Gum,2,1.5,3.0,post_strategy_1
2024-02-21,CND-RBB,Sour Patch Kids,Candy & Gum,6,2.0,12.0,post_strategy_1
2024-02-21,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-21,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,post_strategy_1
2024-02-21,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,post_strategy_1
2024-02-21,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_1
2024-02-21,CHP-DRT,Doritos Nacho,Chips,5,1.5,7.5,post_strategy_1
2024-02-21,CHP-TAK,Takis Fuego,Chips,5,1.75,8.75,post_strategy_1
2024-02-21,CHP-POP,Popcorn,Chips,1,1.25,1.25,post_strategy_1
2024-02-22,ITS-STR,Strawberry Italian Soda,Italian Soda,13,3.5,45.5,post_strategy_1
2024-02-22,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_1
2024-02-22,ITS-BLU,Blueberry Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_1
2024-02-22,ITS-PEA,Peach Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_1
2024-02-22,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_1
2024-02-22,DRK-MAT,Matcha Lemonade,Custom Drink,12,4.25,51.0,post_strategy_1
2024-02-22,DRK-STR,Strawberry Milk,Custom Drink,3,3.75,11.25,post_strategy_1
2024-02-22,DRK-HOR,Horchata Cold Brew,Custom Drink,3,4.5,13.5,post_strategy_1
2024-02-22,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,post_strategy_1
2024-02-22,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,post_strategy_1
2024-02-22,ENR-RBS,Red Bull Sugar Free,Energy Drink,5,3.75,18.75,post_strategy_1
2024-02-22,ENR-MTN,Monster Energy,Energy Drink,2,3.5,7.0,post_strategy_1
2024-02-22,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,post_strategy_1
2024-02-22,SFT-WAT,Water Bottle,Soft Drink,9,1.25,11.25,post_strategy_1
2024-02-22,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,post_strategy_1
2024-02-22,SFT-SPR,Sprite,Soft Drink,5,1.75,8.75,post_strategy_1
2024-02-22,SFT-DRP,Dr Pepper,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-22,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-22,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,post_strategy_1
2024-02-22,SNK-BRW,Brownie,Baked Good,5,2.5,12.5,post_strategy_1
2024-02-22,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,post_strategy_1
2024-02-22,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,post_strategy_1
2024-02-22,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,post_strategy_1
2024-02-22,CND-RBB,Sour Patch Kids,Candy & Gum,7,2.0,14.0,post_strategy_1
2024-02-22,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-22,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,post_strategy_1
2024-02-22,CHP-LAY,Lays Classic,Chips,4,1.5,6.0,post_strategy_1
2024-02-22,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,post_strategy_1
2024-02-22,CHP-TAK,Takis Fuego,Chips,7,1.75,12.25,post_strategy_1
2024-02-22,CHP-PRT,Pretzels,Chips,3,1.25,3.75,post_strategy_1
2024-02-22,CHP-POP,Popcorn,Chips,1,1.25,1.25,post_strategy_1
2024-02-23,ITS-STR,Strawberry Italian Soda,Italian Soda,13,3.5,45.5,post_strategy_1
2024-02-23,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,post_strategy_1
2024-02-23,ITS-BLU,Blueberry Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_1
2024-02-23,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_1
2024-02-23,DRK-MAT,Matcha Lemonade,Custom Drink,3,4.25,12.75,post_strategy_1
2024-02-23,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,post_strategy_1
2024-02-23,DRK-HOR,Horchata Cold Brew,Custom Drink,3,4.5,13.5,post_strategy_1
2024-02-23,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,post_strategy_1
2024-02-23,ENR-RBU,Red Bull Original,Energy Drink,5,3.75,18.75,post_strategy_1
2024-02-23,ENR-RBS,Red Bull Sugar Free,Energy Drink,1,3.75,3.75,post_strategy_1
2024-02-23,ENR-MTN,Monster Energy,Energy Drink,2,3.5,7.0,post_strategy_1
2024-02-23,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,post_strategy_1
2024-02-23,SFT-WAT,Water Bottle,Soft Drink,8,1.25,10.0,post_strategy_1
2024-02-23,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,post_strategy_1
2024-02-23,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-23,SFT-DRP,Dr Pepper,Soft Drink,1,1.75,1.75,post_strategy_1
2024-02-23,SNK-CHC,Chocolate Chip Cookie,Baked Good,5,2.0,10.0,post_strategy_1
2024-02-23,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,post_strategy_1
2024-02-23,SNK-SUG,Sugar Cookie,Baked Good,4,2.0,8.0,post_strategy_1
2024-02-23,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,post_strategy_1
2024-02-23,CND-GUM,Orbit Gum,Candy & Gum,2,1.5,3.0,post_strategy_1
2024-02-23,CND-RBB,Sour Patch Kids,Candy & Gum,4,2.0,8.0,post_strategy_1
2024-02-23,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-23,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,post_strategy_1
2024-02-23,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,post_strategy_1
2024-02-23,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_1
2024-02-23,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,post_strategy_1
2024-02-23,CHP-TAK,Takis Fuego,Chips,4,1.75,7.0,post_strategy_1
2024-02-23,CHP-PRT,Pretzels,Chips,3,1.25,3.75,post_strategy_1
2024-02-23,CHP-POP,Popcorn,Chips,1,1.25,1.25,post_strategy_1
2024-02-26,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_1
2024-02-26,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_1
2024-02-26,ITS-BLU,Blueberry Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_1
2024-02-26,ITS-PEA,Peach Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_1
2024-02-26,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,post_strategy_1
2024-02-26,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,post_strategy_1
2024-02-26,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,post_strategy_1
2024-02-26,DRK-HOR,Horchata Cold Brew,Custom Drink,1,4.5,4.5,post_strategy_1
2024-02-26,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,post_strategy_1
2024-02-26,ENR-RBU,Red Bull Original,Energy Drink,1,3.75,3.75,post_strategy_1
2024-02-26,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,post_strategy_1
2024-02-26,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,post_strategy_1
2024-02-26,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,post_strategy_1
2024-02-26,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,post_strategy_1
2024-02-26,SNK-CHC,Chocolate Chip Cookie,Baked Good,1,2.0,2.0,post_strategy_1
2024-02-26,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,post_strategy_1
2024-02-26,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,post_strategy_1
2024-02-26,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,post_strategy_1
2024-02-26,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-26,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,post_strategy_1
2024-02-26,CHP-LAY,Lays Classic,Chips,4,1.5,6.0,post_strategy_1
2024-02-26,CHP-DRT,Doritos Nacho,Chips,2,1.5,3.0,post_strategy_1
2024-02-26,CHP-TAK,Takis Fuego,Chips,3,1.75,5.25,post_strategy_1
2024-02-27,ITS-STR,Strawberry Italian Soda,Italian Soda,11,3.5,38.5,post_strategy_1
2024-02-27,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,9,3.5,31.5,post_strategy_1
2024-02-27,ITS-BLU,Blueberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_1
2024-02-27,ITS-PEA,Peach Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_1
2024-02-27,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_1
2024-02-27,DRK-MAT,Matcha Lemonade,Custom Drink,10,4.25,42.5,post_strategy_1
2024-02-27,DRK-STR,Strawberry Milk,Custom Drink,8,3.75,30.0,post_strategy_1
2024-02-27,DRK-HOR,Horchata Cold Brew,Custom Drink,7,4.5,31.5,post_strategy_1
2024-02-27,DRK-CHI,Chia Lemonade,Custom Drink,3,3.75,11.25,post_strategy_1
2024-02-27,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,post_strategy_1
2024-02-27,ENR-RBS,Red Bull Sugar Free,Energy Drink,4,3.75,15.0,post_strategy_1
2024-02-27,ENR-MTN,Monster Energy,Energy Drink,7,3.5,24.5,post_strategy_1
2024-02-27,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,post_strategy_1
2024-02-27,SFT-WAT,Water Bottle,Soft Drink,6,1.25,7.5,post_strategy_1
2024-02-27,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,post_strategy_1
2024-02-27,SFT-SPR,Sprite,Soft Drink,7,1.75,12.25,post_strategy_1
2024-02-27,SFT-DRP,Dr Pepper,Soft Drink,1,1.75,1.75,post_strategy_1
2024-02-27,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,post_strategy_1
2024-02-27,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,post_strategy_1
2024-02-27,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,post_strategy_1
2024-02-27,SNK-SUG,Sugar Cookie,Baked Good,4,2.0,8.0,post_strategy_1
2024-02-27,SNK-RCK,Rice Krispie Treat,Baked Good,4,1.5,6.0,post_strategy_1
2024-02-27,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,post_strategy_1
2024-02-27,CND-RBB,Sour Patch Kids,Candy & Gum,7,2.0,14.0,post_strategy_1
2024-02-27,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,post_strategy_1
2024-02-27,CND-STB,Starburst,Candy & Gum,4,1.75,7.0,post_strategy_1
2024-02-27,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,post_strategy_1
2024-02-27,CHP-LAY,Lays Classic,Chips,7,1.5,10.5,post_strategy_1
2024-02-27,CHP-DRT,Doritos Nacho,Chips,8,1.5,12.0,post_strategy_1
2024-02-27,CHP-TAK,Takis Fuego,Chips,1,1.75,1.75,post_strategy_1
2024-02-27,CHP-PRT,Pretzels,Chips,4,1.25,5.0,post_strategy_1
2024-02-27,CHP-POP,Popcorn,Chips,1,1.25,1.25,post_strategy_1
2024-02-28,ITS-STR,Strawberry Italian Soda,Italian Soda,6,3.5,21.0,post_strategy_1
2024-02-28,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_1
2024-02-28,ITS-BLU,Blueberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_1
2024-02-28,ITS-PEA,Peach Italian Soda,Italian Soda,6,3.5,21.0,post_strategy_1
2024-02-28,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_1
2024-02-28,DRK-MAT,Matcha Lemonade,Custom Drink,7,4.25,29.75,post_strategy_1
2024-02-28,DRK-STR,Strawberry Milk,Custom Drink,5,3.75,18.75,post_strategy_1
2024-02-28,DRK-HOR,Horchata Cold Brew,Custom Drink,5,4.5,22.5,post_strategy_1
2024-02-28,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,post_strategy_1
2024-02-28,ENR-RBU,Red Bull Original,Energy Drink,7,3.75,26.25,post_strategy_1
2024-02-28,ENR-RBS,Red Bull Sugar Free,Energy Drink,1,3.75,3.75,post_strategy_1
2024-02-28,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,post_strategy_1
2024-02-28,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,post_strategy_1
2024-02-28,SFT-WAT,Water Bottle,Soft Drink,11,1.25,13.75,post_strategy_1
2024-02-28,SFT-COK,Coca-Cola,Soft Drink,2,1.75,3.5,post_strategy_1
2024-02-28,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-28,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_1
2024-02-28,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,post_strategy_1
2024-02-28,SNK-CHC,Chocolate Chip Cookie,Baked Good,3,2.0,6.0,post_strategy_1
2024-02-28,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,post_strategy_1
2024-02-28,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,post_strategy_1
2024-02-28,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,post_strategy_1
2024-02-28,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,post_strategy_1
2024-02-28,CND-RBB,Sour Patch Kids,Candy & Gum,7,2.0,14.0,post_strategy_1
2024-02-28,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,post_strategy_1
2024-02-28,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_1
2024-02-28,CHP-DRT,Doritos Nacho,Chips,1,1.5,1.5,post_strategy_1
2024-02-28,CHP-TAK,Takis Fuego,Chips,4,1.75,7.0,post_strategy_1
2024-02-28,CHP-POP,Popcorn,Chips,1,1.25,1.25,post_strategy_1
2024-02-29,ITS-STR,Strawberry Italian Soda,Italian Soda,9,3.5,31.5,post_strategy_1
2024-02-29,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,12,3.5,42.0,post_strategy_1
2024-02-29,ITS-BLU,Blueberry Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_1
2024-02-29,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_1
2024-02-29,DRK-MAT,Matcha Lemonade,Custom Drink,8,4.25,34.0,post_strategy_1
2024-02-29,DRK-STR,Strawberry Milk,Custom Drink,5,3.75,18.75,post_strategy_1
2024-02-29,DRK-HOR,Horchata Cold Brew,Custom Drink,4,4.5,18.0,post_strategy_1
2024-02-29,DRK-CHI,Chia Lemonade,Custom Drink,4,3.75,15.0,post_strategy_1
2024-02-29,ENR-RBU,Red Bull Original,Energy Drink,8,3.75,30.0,post_strategy_1
2024-02-29,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,post_strategy_1
2024-02-29,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,post_strategy_1
2024-02-29,ENR-CEL,Celsius,Energy Drink,6,3.25,19.5,post_strategy_1
2024-02-29,SFT-WAT,Water Bottle,Soft Drink,1,1.25,1.25,post_strategy_1
2024-02-29,SFT-COK,Coca-Cola,Soft Drink,10,1.75,17.5,post_strategy_1
2024-02-29,SFT-SPR,Sprite,Soft Drink,5,1.75,8.75,post_strategy_1
2024-02-29,SFT-DRP,Dr Pepper,Soft Drink,5,1.75,8.75,post_strategy_1
2024-02-29,SNK-CHC,Chocolate Chip Cookie,Baked Good,8,2.0,16.0,post_strategy_1
2024-02-29,SNK-BRW,Brownie,Baked Good,5,2.5,12.5,post_strategy_1
2024-02-29,SNK-SUG,Sugar Cookie,Baked Good,5,2.0,10.0,post_strategy_1
2024-02-29,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,post_strategy_1
2024-02-29,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,post_strategy_1
2024-02-29,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,post_strategy_1
2024-02-29,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_1
2024-02-29,CND-MNT,Altoids,Candy & Gum,4,2.0,8.0,post_strategy_1
2024-02-29,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_1
2024-02-29,CHP-DRT,Doritos Nacho,Chips,1,1.5,1.5,post_strategy_1
2024-02-29,CHP-TAK,Takis Fuego,Chips,5,1.75,8.75,post_strategy_1
2024-02-29,CHP-PRT,Pretzels,Chips,4,1.25,5.0,post_strategy_1
2024-02-29,CHP-POP,Popcorn,Chips,4,1.25,5.0,post_strategy_1
2024-03-01,ITS-STR,Strawberry Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_1
2024-03-01,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_1
2024-03-01,ITS-BLU,Blueberry Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_1
2024-03-01,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_1
2024-03-01,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,post_strategy_1
2024-03-01,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,post_strategy_1
2024-03-01,DRK-STR,Strawberry Milk,Custom Drink,3,3.75,11.25,post_strategy_1
2024-03-01,DRK-HOR,Horchata Cold Brew,Custom Drink,4,4.5,18.0,post_strategy_1
2024-03-01,ENR-RBU,Red Bull Original,Energy Drink,2,3.75,7.5,post_strategy_1
2024-03-01,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,post_strategy_1
2024-03-01,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,post_strategy_1
2024-03-01,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,post_strategy_1
2024-03-01,SFT-WAT,Water Bottle,Soft Drink,2,1.25,2.5,post_strategy_1
2024-03-01,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,post_strategy_1
2024-03-01,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,post_strategy_1
2024-03-01,SFT-DRP,Dr Pepper,Soft Drink,3,1.75,5.25,post_strategy_1
2024-03-01,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,post_strategy_1
2024-03-01,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,post_strategy_1
2024-03-01,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,post_strategy_1
2024-03-01,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,post_strategy_1
2024-03-01,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,post_strategy_1
2024-03-01,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,post_strategy_1
2024-03-01,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,post_strategy_1
2024-03-01,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,post_strategy_1
